temp;pwm;time(s)
26.80;24;1394.02
26.80;24;1395.01
26.80;24;1396.02
26.80;24;1397.01
26.80;24;1398.02
26.80;24;1399.01
26.80;24;1400.02
26.80;24;1401.01
26.80;24;1402.02
26.80;24;1403.01
26.80;24;1404.02
26.80;24;1405.01
26.80;24;1406.02
26.80;24;1407.01
26.80;24;1408.02
26.80;24;1409.01
26.80;24;1410.02
26.80;24;1411.01
26.80;24;1412.02
26.80;24;1413.01
26.80;24;1414.02
26.80;24;1415.01
26.80;24;1416.02
26.80;24;1417.01
26.80;24;1418.02
26.80;24;1419.01
26.90;24;1420.02
26.90;24;1421.01
26.90;24;1422.02
26.90;24;1423.01
26.90;24;1424.02
26.90;24;1425.01
26.90;24;1426.02
26.90;24;1427.01
26.90;24;1428.02
26.90;24;1429.01
26.90;24;1430.02
26.90;24;1431.01
26.90;24;1432.02
26.90;24;1433.01
26.90;24;1434.02
26.90;24;1435.01
26.90;24;1436.02
26.90;24;1437.01
26.90;24;1438.02
26.90;24;1439.01
26.90;25;1440.02
26.90;25;1441.01
26.90;25;1442.02
26.90;25;1443.01
26.90;25;1444.02
26.90;25;1445.01
26.90;25;1446.02
26.90;25;1447.01
26.90;25;1448.02
26.90;25;1449.01
26.90;25;1450.02
26.90;25;1451.01
26.90;25;1452.02
26.90;25;1453.02
26.90;25;1454.02
26.90;25;1455.01
26.90;25;1456.02
26.90;25;1457.01
26.90;25;1458.02
26.90;25;1459.01
26.90;25;1460.02
26.90;25;1461.01
26.90;25;1462.02
26.90;25;1463.01
26.90;25;1464.02
26.90;25;1465.01
26.90;25;1466.02
26.90;25;1467.01
26.90;25;1468.02
26.90;25;1469.01
26.90;25;1470.02
26.90;25;1471.01
26.90;25;1472.02
26.90;25;1473.01
26.90;25;1474.02
26.90;25;1475.01
26.90;25;1476.02
26.90;25;1477.01
26.90;25;1478.02
26.90;25;1479.01
26.90;25;1480.02
26.90;25;1481.02
26.90;25;1482.02
26.90;25;1483.01
26.90;25;1484.02
26.90;25;1485.01
26.90;25;1486.02
26.90;25;1487.01
26.90;25;1488.02
26.90;25;1489.01
26.90;25;1490.02
26.90;25;1491.01
26.90;25;1492.02
26.90;25;1493.01
26.90;25;1494.02
26.90;25;1495.01
26.90;25;1496.03
26.90;25;1497.01
26.90;25;1498.02
26.90;25;1499.01
26.90;26;1500.02
26.90;26;1501.01
26.90;26;1502.02
26.90;26;1503.01
26.90;26;1504.02
26.90;26;1505.01
26.90;26;1506.02
26.90;26;1507.01
26.90;26;1508.02
26.90;26;1509.01
26.90;26;1510.02
26.90;26;1511.01
26.90;26;1512.02
26.90;26;1513.01
26.90;26;1514.02
26.90;26;1515.01
26.90;26;1516.02
26.90;26;1517.01
26.90;26;1518.02
26.90;26;1519.01
26.90;26;1520.02
26.90;26;1521.01
26.90;26;1522.02
26.90;26;1523.01
26.90;26;1524.03
26.90;26;1525.01
26.90;26;1526.02
26.90;26;1527.01
26.90;26;1528.02
26.90;26;1529.01
26.90;26;1530.02
26.90;26;1531.01
26.90;26;1532.02
26.90;26;1533.01
26.90;26;1534.02
26.90;26;1535.01
26.90;26;1536.02
26.90;26;1537.01
26.90;26;1538.02
26.90;26;1539.01
26.90;26;1540.02
